FID,PermitNo,FeatCLS,Contact,Source,National_I,Type_Flag,Shape_Leng,Shape_Area,Calc_Acres,QUAD_DESC,MINE_STATU,PER_NAME,REGION_DES,PERM_ACT,ACT_INAC,DATE_ISS,PER_TYPE,ORIG_PERM
841,2365099,SF,KY Division of Mine Permits,KGS Project,KY2365099,INACT,934.1821103,30279.48301,0.695121281,HAROLD,RC,WATSON CASSADY COAL CO,PRESTONSBURG,  NW      04/23/1979,Released,1979-04-23,INTERIM,2365099
842,2365102,SF,KY Division of Mine Permits,KGS Project,KY2365102,INACT,13923.00898,266425.2147,6.116281329,HAROLD,RC,PHYLLIS COAL CO,PRESTONSBURG,  NW      04/18/1979,Released,1979-04-18,INTERIM,2365102
843,2365111,SF,KY Division of Mine Permits,KGS Project,KY2365111,INACT,1540.356559,102013.6077,2.341910185,MCDOWELL,RC,ANITA COAL CO,PRESTONSBURG,  NW      07/24/1979,Released,1979-07-24,INTERIM,2365111
844,2365116,SF,KY Division of Mine Permits,KGS Project,KY2365116,INACT,12282.24638,247866.7046,5.69023656,PIKEVILLE,RC,PARKER COAL CO,PRESTONSBURG,  NW      03/23/1979,Released,1979-03-23,INTERIM,2365116
845,2365117,SF,KY Division of Mine Permits,KGS Project,KY2365117,INACT,1312.781176,56356.38048,1.293764474,MCDOWELL,RC,WAGNER COAL CO,PRESTONSBURG,  NW      08/09/1979,Released,1979-08-09,INTERIM,2365117
846,2365125,SF,KY Division of Mine Permits,KGS Project,KY2365125,INACT,3272.628559,63308.09451,1.453353868,PIKEVILLE,RC,D K T COAL CO,PRESTONSBURG,  NW      10/16/1979,Released,1979-10-16,INTERIM,2365125
847,2365135,SF,KY Division of Mine Permits,KGS Project,KY2365135,INACT,3919.461863,76842.92816,1.764070894,MCDOWELL,RC,NEWSOME COALS INC,PRESTONSBURG,  NW      10/31/1979,Released,1979-10-31,INTERIM,2365135
848,2367001,SF,KY Division of Mine Permits,KGS Project,KY2367001,INACT,74630.93103,1462863.327,33.582721,HAROLD,RC,TRANSCONTINENTAL COAL PROC INC,PRESTONSBURG,  RV      06/22/1983  NW      09/14/1979,Released,1979-09-14,INTERIM,2367001
849,295173X,SF,KY Division of Mine Permits,KGS Project,KY295173X,INACT,9946.474529,1097825.534,25.20260639,PIKEVILLE,RC,PETER FORK MINING COMPANY,PIKEVILLE,  NW      10/11/1973,Released,1973-10-11,PRE LAW,295173X
850,296573X,SF,KY Division of Mine Permits,KGS Project,KY296573X,INACT,6577.712858,168881.176,3.876978329,VARNEY,RC,ROBINETTE & BLACKBURN COAL CO,PIKEVILLE,  NW      11/02/1973,Released,1973-11-02,PRE LAW,296573X
851,2980001,SF,KY Division of Mine Permits,KGS Project,KY2980001,INACT,56191.86447,9061752.363,208.0292094,BROAD BOTTOM,RC,BUCKLEY MINING CORPORATION,PIKEVILLE,  RV      09/24/1992  RV      01/28/1981  RN      03/12/1980,Released,1977-09-26,INTERIM,2980001
852,2980535,SF,KY Division of Mine Permits,KGS Project,KY2980535,INACT,31834.17728,910110.3301,20.89325827,PIKEVILLE,FF,R & J COAL COMPANY INC,PIKEVILLE,  NW      11/21/1979,Released,1979-11-21,INTERIM,2980535
853,2980859,SF,KY Division of Mine Permits,KGS Project,KY2980859,INACT,37120.04103,5554706.2,127.5185078,THOMAS,RC,HAWKEYE ELKHORN COAL CO,PIKEVILLE,  NW      11/27/1979,Released,1979-11-27,INTERIM,2980859
854,2980872,SF,KY Division of Mine Permits,KGS Project,KY2980872,INACT,41974.42397,17534130.09,402.528239,BROAD BOTTOM,RC,PIKE CO AIRPORT CONST CO INC,PIKEVILLE,  RN      07/06/1977,Released,1977-07-06,INTERIM,2980872
855,2980902,SF,KY Division of Mine Permits,KGS Project,KY2980902,INACT,8311.085347,1191516.271,27.35344975,META,RC,BLACKHAWK MINING CO,PIKEVILLE,  RN      11/11/1977,Released,1977-11-11,INTERIM,2980902
856,2980911,SF,KY Division of Mine Permits,KGS Project,KY2980911,INACT,22654.46949,966587.2515,22.18978998,BROAD BOTTOM,RC,TOLLAGE CREEK ELKHORN MINING,PIKEVILLE,  RN      11/30/1977,Released,1977-11-30,INTERIM,2980911
857,2980946,SF,KY Division of Mine Permits,KGS Project,KY2980946,INACT,15033.46137,740994.8212,17.0109004,PIKEVILLE,RC,PARKER COAL CO,PIKEVILLE,  RV      10/09/1984  NW      05/11/1981,Released,1981-05-11,INTERIM,2980946
858,2985035,SF,KY Division of Mine Permits,KGS Project,KY2985035,INACT,6977.907432,666183.5151,15.29346913,BELFRY,RC,LESLIE COAL MINING CO,PIKEVILLE,  AM      03/10/1982  AM      12/10/1980  NW      04/30/1979,Released,1979-04-30,INTERIM,2985035
859,2985044,SF,KY Division of Mine Permits,KGS Project,KY2985044,INACT,16203.83717,947007.8911,21.74030971,PIKEVILLE,RC,PETER FORK MINING COMPANY,PIKEVILLE,  MA      04/18/1988  RV      04/27/1981  NW      11/23/1978,Released,1978-11-23,INTERIM,2985044
860,2985081,SF,KY Division of Mine Permits,KGS Project,KY2985081,INACT,2304.264292,145597.8985,3.342467825,MILLARD,RC,IKE COAL COMPANY INC,PIKEVILLE,  AM      02/14/1979,Released,1979-02-14,INTERIM,2985081
861,2985093,SF,KY Division of Mine Permits,KGS Project,KY2985093,INACT,787.7870301,29333.24266,0.673398592,LICK CREEK,RC,MCCOY ELKHORN COAL CORPORATION,PIKEVILLE,  NW      05/24/1979,Released,1979-05-24,INTERIM,2985093
862,2985094,SF,KY Division of Mine Permits,KGS Project,KY2985094,INACT,3021.514164,93308.95633,2.142078887,LICK CREEK,RC,MCCOY ELKHORN COAL CORPORATION,PIKEVILLE,  NW      03/14/1979,Released,1979-03-14,INTERIM,2985094
863,2985095,SF,KY Division of Mine Permits,KGS Project,KY2985095,INACT,10902.15726,246387.5429,5.656279682,LICK CREEK,RC,MCCOY ELKHORN COAL CORPORATION,PIKEVILLE,  NW      03/23/1979,Released,1979-03-23,INTERIM,2985095
864,2985096,SF,KY Division of Mine Permits,KGS Project,KY2985096,INACT,14940.39481,310394.8832,7.125686025,LICK CREEK,RC,MCCOY ELKHORN COAL CORPORATION,PIKEVILLE,  NW      05/21/1979,Released,1979-05-21,INTERIM,2985096
865,2985097,SF,KY Division of Mine Permits,KGS Project,KY2985097,INACT,2184.950183,60036.21677,1.378241891,BELFRY,RC,JOHNS CREEK ELKHORN COAL CORP,PIKEVILLE,  NW      05/23/1979,Released,1979-05-23,INTERIM,2985097
866,2985098,SF,KY Division of Mine Permits,KGS Project,KY2985098,INACT,6159.148689,142386.0986,3.268735046,BELFRY,RC,JOHNS CREEK ELKHORN COAL CORP,PIKEVILLE,  NW      03/12/1979,Released,1979-03-12,INTERIM,2985098
867,2985099,SF,KY Division of Mine Permits,KGS Project,KY2985099,INACT,1019.507369,45998.16678,1.055972608,BELFRY,RC,CALAHAN ELKHORN COAL CORP,PIKEVILLE,  NW      03/23/1979,Released,1979-03-23,INTERIM,2985099
868,2985101,SF,KY Division of Mine Permits,KGS Project,KY2985101,INACT,3695.218553,177899.1866,4.084003365,BELFRY,RC,JOHNS CREEK ELKHORN COAL CORP,PIKEVILLE,  NW      05/22/1979,Released,1979-05-22,INTERIM,2985101
869,2985102,SF,KY Division of Mine Permits,KGS Project,KY2985102,INACT,2824.88657,119905.6311,2.752654524,LICK CREEK,RC,JOHNS CREEK ELKHORN COAL CORP,PIKEVILLE,  NW      05/25/1979,Released,1979-05-25,INTERIM,2985102
870,2985109,SF,KY Division of Mine Permits,KGS Project,KY2985109,INACT,6782.115185,685230.1014,15.73071858,LICK CREEK,RC,CANADA COAL COMPANY INC,PIKEVILLE,  AM      06/23/1982  NW      06/29/1979,Released,1979-06-29,INTERIM,2985109
871,2985136,SF,KY Division of Mine Permits,KGS Project,KY2985136,INACT,4496.903591,164771.2318,3.782626992,META,RC,WILLIAMS BROS COAL CO INC,PIKEVILLE,  NW      10/11/1979,Released,1979-10-11,INTERIM,2985136
872,2985151,SF,KY Division of Mine Permits,KGS Project,KY2985151,INACT,6608.344092,125261.8089,2.875615448,LICK CREEK,RC,EASTERN COAL CORPORATION,PIKEVILLE,  NW      07/18/1979,Released,1979-07-18,INTERIM,2985151
873,2985164,SF,KY Division of Mine Permits,KGS Project,KY2985164,INACT,5057.191882,168282.2605,3.863229121,BELFRY,RC,ELBOCA COAL CO,PIKEVILLE,  NW      09/04/1979,Released,1979-09-04,INTERIM,2985164
874,2985190,SF,KY Division of Mine Permits,KGS Project,KY2985190,INACT,1386.04797,26639.59536,0.611560959,BROAD BOTTOM,RC,LOWER HURRICANE MINING CO INC,PIKEVILLE,  NW      06/27/1979,Released,1979-06-27,INTERIM,2985190
875,2985191,SF,KY Division of Mine Permits,KGS Project,KY2985191,INACT,735.1523085,37447.38258,0.859673613,BROAD BOTTOM,RC,B X CORPORATION,PIKEVILLE,  SU      05/16/1984  RV      08/10/1983  NW      07/10/1979,Released,1979-07-10,INTERIM,2985191
876,2985226,SF,KY Division of Mine Permits,KGS Project,KY2985226,INACT,1146.289528,49024.21401,1.125441093,MILLARD,RC,STANDARD SIGN & SIGNAL CO,PIKEVILLE,  NW      04/13/1979,Released,1979-04-13,INTERIM,2985226
877,2985254,SF,KY Division of Mine Permits,KGS Project,KY2985254,INACT,4085.683119,85938.32795,1.972872542,META,RC,SMALLWOOD COAL CO,PIKEVILLE,  NW      07/26/1979,Released,1979-07-26,INTERIM,2985254
878,2985262,SF,KY Division of Mine Permits,KGS Project,KY2985262,INACT,7291.921267,406586.8394,9.33394948,PIKEVILLE,RC,CHAPPERAL COAL CORP,PIKEVILLE,  RV      11/26/1980  NW      10/09/1978,Released,1978-10-09,INTERIM,2985262
879,2985265,SF,KY Division of Mine Permits,KGS Project,KY2985265,INACT,4986.532688,113953.1355,2.61600403,META,RC,DOTSON & JUSTICE ENT INC,PIKEVILLE,  NW      03/29/1979,Released,1979-03-29,INTERIM,2985265
880,2985272,SF,KY Division of Mine Permits,KGS Project,KY2985272,INACT,1091.23368,72893.64996,1.673407942,META,RC,META COAL CO,PIKEVILLE,  NW      04/27/1979,Released,1979-04-27,INTERIM,2985272
881,2985274,SF,KY Division of Mine Permits,KGS Project,KY2985274,INACT,14110.60659,298117.3864,6.84383348,PIKEVILLE,RC,B & L COAL CO INC,PIKEVILLE,  NW      04/25/1979,Released,1979-04-25,INTERIM,2985274
882,2985281,SF,KY Division of Mine Permits,KGS Project,KY2985281,INACT,8557.271248,371017.0658,8.51737984,META,FF,BIG BUCK COAL CO INC,PIKEVILLE,  AM      07/09/1982  NW      04/11/1979,Released,1979-04-11,INTERIM,2985281
883,2985305,SF,KY Division of Mine Permits,KGS Project,KY2985305,INACT,20713.84527,750240.9998,17.22316345,META,RC,A A & W COALS INC,PIKEVILLE,  NW      08/03/1979,Released,1979-08-03,INTERIM,2985305
884,2985307,SF,KY Division of Mine Permits,KGS Project,KY2985307,INACT,43501.35562,2217987.881,50.91799543,META,RC,SCOTTS BRANCH CO,PIKEVILLE,  RV      01/19/1983  AM      07/16/1982  NW      01/28/1981,Released,1981-01-28,INTERIM,2985307
885,2985312,SF,KY Division of Mine Permits,KGS Project,KY2985312,INACT,9657.783818,196643.5006,4.514313604,LICK CREEK,RC,MULLINS & SONS COAL COMPANY INC,PIKEVILLE,  NW      03/10/1979,Released,1979-03-10,INTERIM,2985312
886,2985344,SF,KY Division of Mine Permits,KGS Project,KY2985344,INACT,5742.813755,129361.9841,2.969742518,META,RC,HUNT BRANCH COAL COMPANY INC,PIKEVILLE,  AM      07/09/1982  NW      08/29/1979,Released,1979-08-29,INTERIM,2985344
887,2985346,SF,KY Division of Mine Permits,KGS Project,KY2985346,INACT,2381.169654,36862.90699,0.8462559,META,RC,BIG RIDGE COAL CO,PIKEVILLE,  NW      06/28/1979,Released,1979-06-28,INTERIM,2985346
888,2985367,SF,KY Division of Mine Permits,KGS Project,KY2985367,INACT,6529.700665,133482.5887,3.064338583,BELFRY,RC,DESKINS BRANCH COAL CO,PIKEVILLE,  NW      10/30/1978,Released,1978-10-30,INTERIM,2985367
889,2985373,SF,KY Division of Mine Permits,KGS Project,KY2985373,INACT,5436.76545,162675.0465,3.734505199,BELFRY,RC,LITTLE BILL COAL CO INC,PIKEVILLE,  NW      08/27/1979,Released,1979-08-27,INTERIM,2985373
890,2985383,SF,KY Division of Mine Permits,KGS Project,KY2985383,INACT,4829.508505,98892.77807,2.270265796,BELFRY,RC,E & D COAL CO,PIKEVILLE,  NW      09/14/1979,Released,1979-09-14,INTERIM,2985383
891,2987009,SF,KY Division of Mine Permits,KGS Project,KY2987009,INACT,25565.32264,506296.6627,11.62297205,BROAD BOTTOM,RC,KENERCO CORPORATION,PIKEVILLE,  SU      04/19/1983  RN      09/08/1977,Released,1977-09-08,INTERIM,2987009
892,2987011,SF,KY Division of Mine Permits,KGS Project,KY2987011,INACT,5365.650757,105793.9236,2.428694299,META,RC,INGRAM COAL COMPANY,PIKEVILLE,  SU      09/14/1982,Released,1982-09-14,INTERIM,2987011
893,2987012,SF,KY Division of Mine Permits,KGS Project,KY2987012,INACT,21258.88426,419525.1428,9.630972058,VARNEY,RC,THE CIRCLE C COAL CO INC,PIKEVILLE,  NW      08/04/1980,Released,1980-08-04,INTERIM,2987012
894,2987016,SF,KY Division of Mine Permits,KGS Project,KY2987016,INACT,9068.96465,179264.8375,4.115354397,PIKEVILLE,RC,KENTUCKY COAL CO,PIKEVILLE,  RP      11/20/1980,Released,1980-11-20,INTERIM,2987016
895,2988012,SF,KY Division of Mine Permits,KGS Project,KY2988012,INACT,1742.875839,59315.89297,1.361705532,LICK CREEK,RC,JOHNS CREEK ELKHORN COAL CORP,PIKEVILLE,  NW      03/14/1979,Released,1979-03-14,INTERIM,2988012
896,2988021,SF,KY Division of Mine Permits,KGS Project,KY2988021,INACT,611.5020121,10630.53312,0.24404346,META,RC,QUADRANGLE LAND CO INC,PIKEVILLE,  RV      11/07/1983  RV      10/28/1982  RV      10/29/1981,Released,1981-01-13,INTERIM,2988021
897,2989003,SF,KY Division of Mine Permits,KGS Project,KY2989003,INACT,8704.107693,258117.2495,5.925556692,PIKEVILLE,RC,CLARK ELKHORN COAL COMPANY,PIKEVILLE,  NW      11/04/1980,Released,1980-11-04,INTERIM,2989003
898,300373X,SF,KY Division of Mine Permits,KGS Project,KY300373X,INACT,23219.85842,830005.0066,19.05429308,META,RC,CASE COAL COMPANY,PIKEVILLE,  NW      01/17/1974,Released,1974-01-17,PRE LAW,300373X
899,327774X,SF,KY Division of Mine Permits,KGS Project,KY327774X,INACT,14715.94222,290276.3527,6.663828115,THOMAS,RC,TRIAD COAL CORP,PIKEVILLE,  NW      08/21/1974,Released,1974-08-21,PRE LAW,327774X
900,329374X,SF,KY Division of Mine Permits,KGS Project,KY329374X,INACT,19581.33545,473873.6308,10.87864166, ,RC,CEDAR MINING CO,PIKEVILLE,  NW      09/04/1974,Released,1974-09-04,PRE LAW,329374X
901,375974X,SF,KY Division of Mine Permits,KGS Project,KY375974X,INACT,15575.0819,392523.2587,9.011094094,THOMAS,RC,L & T MINING COMPANY,PIKEVILLE,  NW      02/24/1975,Released,1975-02-24,PRE LAW,375974X
902,397274X,SF,KY Division of Mine Permits,KGS Project,KY397274X,INACT,21963.21289,629326.8869,14.44735737,PIKEVILLE,RC,PETER FORK MINING COMPANY,PRESTONSBURG,  NW      05/22/1975,Released,1975-05-22,PRE LAW,397274X
903,406875X,SF,KY Division of Mine Permits,KGS Project,KY406875X,INACT,12688.59683,252772.2042,5.802851336,PIKEVILLE,RC,RILEY HALL COAL CO INC,PIKEVILLE,  NW      07/01/1975,Released,1975-07-01,PRE LAW,406875X
904,413175X,SF,KY Division of Mine Permits,KGS Project,KY413175X,INACT,52034.37651,1034256.777,23.74326852,MCDOWELL,RC,B & M COAL CO,PRESTONSBURG,  NW      08/01/1975,Released,1975-08-01,PRE LAW,413175X
905,426775X,SF,KY Division of Mine Permits,KGS Project,KY426775X,INACT,35002.92234,1809866.108,41.54880872,META,RC,THE CIRCLE C COAL CO INC,PIKEVILLE,  NW      10/06/1975,Released,1975-10-06,PRE LAW,426775X
906,4360054,SF,KY Division of Mine Permits,KGS Project,KY4360054,INACT,11008.4202,683981.689,15.70205898,MCDOWELL,RC,COAL-MAC INC,PRESTONSBURG,  AM      02/27/1987  NW      09/04/1984,Released,1984-09-04,PERMANENT,0360054
907,4360067,SF,KY Division of Mine Permits,KGS Project,KY4360067,INACT,16100.7742,434654.6908,9.978298686,MCDOWELL,RC,CAGER BRANCH COAL CO,PRESTONSBURG,  NW      05/13/1985,Released,1985-05-13,PERMANENT,0360067
908,4365063,SF,KY Division of Mine Permits,KGS Project,KY4365063,INACT,1824.380442,52413.35291,1.203245016,MCDOWELL,RC,H H & R COAL CO,PRESTONSBURG,  NW      08/28/1984,Released,1984-08-28,PERMANENT,0365063
909,4365224,SF,KY Division of Mine Permits,KGS Project,KY4365224,INACT,927.0216978,16940.42872,0.388898731,HAROLD,RC,TRIPLE ELKHORN MINING CO,PRESTONSBURG,  RV      06/12/1987  NW      07/12/1984,Released,1984-07-12,PERMANENT,0365224
910,445375X,SF,KY Division of Mine Permits,KGS Project,KY445375X,INACT,23992.15249,718324.286,16.49045652,MILLARD,RC,THUNDER COAL CORP,PIKEVILLE,  NW      03/08/1976,Released,1976-03-08,PRE LAW,445375X
911,453575X,SF,KY Division of Mine Permits,KGS Project,KY453575X,INACT,33511.0717,2341886.734,53.76232171,BROAD BOTTOM,RC,PETER FORK MINING COMPANY,PIKEVILLE,  NW      05/03/1976,Released,1976-05-03,PRE LAW,453575X
912,460475X,SF,KY Division of Mine Permits,KGS Project,KY460475X,INACT,12436.06956,339134.6518,7.785460326,THOMAS,RC,COLLEY & RAMSEY COAL CO,PIKEVILLE,  NW      05/28/1976,Released,1976-05-28,PRE LAW,460475X
913,469576X,SF,KY Division of Mine Permits,KGS Project,KY469576X,INACT,10648.83734,452666.225,10.39178662,META,RC,COAL TRADING CORP,PIKEVILLE,  NW      07/01/1976,Released,1976-07-01,PRE LAW,469576X
914,479476X,SF,KY Division of Mine Permits,KGS Project,KY479476X,INACT,16351.15777,402646.2876,9.24348686,BELFRY,RC,MOUNTAIN TOP FUEL INC,PIKEVILLE,  NW      08/05/1976,Released,1976-08-05,PRE LAW,479476X
915,482776X,SF,KY Division of Mine Permits,KGS Project,KY482776X,INACT,9836.140454,114289.6762,2.623729939,PIKEVILLE,RC,RED CEDAR MINING CO INC,PRESTONSBURG,  NW      08/13/1976,Released,1976-08-13,PRE LAW,482776X
916,4980160,SF,KY Division of Mine Permits,KGS Project,KY4980160,INACT,33548.99164,15885654.17,364.6844391,BROAD BOTTOM,RC,CUMBERLAND RIVER COAL COMPANY,PIKEVILLE,  NC      01/28/1994  NC      07/06/1993  MI      04/26/1991,Released,1985-05-20,PERMANENT,0980160
917,4980197,SF,KY Division of Mine Permits,KGS Project,KY4980197,INACT,5801.869326,619366.898,14.21870748,PIKEVILLE,RC,CORBIN COAL COMPANY,PIKEVILLE,  MA      12/29/1987  NW      12/19/1983,Released,1983-12-19,PERMANENT,0980197
918,4980203,SF,KY Division of Mine Permits,KGS Project,KY4980203,INACT,31432.91639,5483111.357,125.8749164,META,FF,COBY MINING CO INC,PIKEVILLE,  MI      12/09/1988  MI      10/14/1988  MI      05/24/1988,Released,1984-09-25,PERMANENT,0980203
919,4985057,SF,KY Division of Mine Permits,KGS Project,KY4985057,INACT,4597.947091,169697.3804,3.895715803,LICK CREEK,RC,MULLINS & SONS COAL COMPANY INC,PIKEVILLE,  MT      12/02/1996  RN      07/12/1994  MT      04/06/1992,Released,1984-04-30,PERMANENT,0985057
920,4985059,SF,KY Division of Mine Permits,KGS Project,KY4985059,INACT,14907.52967,295213.0547,6.7771592,BROAD BOTTOM,SF,KENERCO CORPORATION,PIKEVILLE,  NW      07/19/1984,Released,1984-07-19,PERMANENT,0985059
921,4985076,SF,KY Division of Mine Permits,KGS Project,KY4985076,INACT,7575.333927,188654.6527,4.330914893,BROAD BOTTOM,RC,COAL RUN COAL COMPANY INC,PIKEVILLE,  MA      09/05/1991  NW      12/04/1984,Released,1984-12-04,PERMANENT,0985076
922,4985086,SF,KY Division of Mine Permits,KGS Project,KY4985086,INACT,26537.46511,2714927.772,62.32616556,PIKEVILLE,RC,A & T MINING CO INC,PIKEVILLE,  MT      10/22/1991  RN      05/09/1989  AM      10/27/1988,Released,1984-05-16,PERMANENT,0985086
923,4985149,SF,KY Division of Mine Permits,KGS Project,KY4985149,INACT,10222.04673,846469.9919,19.43227713,PIKEVILLE,VF,LODESTAR ENERGY INC,PIKEVILLE,  MT   4  11/08/2002  MTS   1  07/12/2001  RN   3  08/10/199,Released,1984-09-10,PERMANENT,0985149
924,4985197,SF,KY Division of Mine Permits,KGS Project,KY4985197,INACT,11305.38725,224547.8161,5.154908543,META,RC,JOHNS CREEK COAL COMPANY,PIKEVILLE,  NC      02/26/1991  MA      09/24/1987  NW      08/03/1984,Released,1984-08-03,PERMANENT,0985197
925,4985206,SF,KY Division of Mine Permits,KGS Project,KY4985206,INACT,8081.00861,187598.7226,4.306674073,PIKEVILLE,RC,COAL-MAC INC,PIKEVILLE,  NW      08/10/1984,Released,1984-08-10,PERMANENT,0985206
926,4985231,SF,KY Division of Mine Permits,KGS Project,KY4985231,INACT,1159.068024,67267.6107,1.544251853,LICK CREEK,RC,JESSE BRANCH COAL CO,PIKEVILLE,  NW      09/07/1984,Released,1984-09-07,PERMANENT,0985231
927,4985306,SF,KY Division of Mine Permits,KGS Project,KY4985306,INACT,2565.135442,73003.58197,1.675931634,BROAD BOTTOM,RC,PETER FORK MINING COMPANY,PIKEVILLE,  NW      02/07/1985,Released,1985-02-07,PERMANENT,0985306
928,4985346,SF,KY Division of Mine Permits,KGS Project,KY4985346,INACT,11206.31664,254024.8628,5.831608419,MILLARD,RC,HICKORY HILL DEVELOPMENT CORP,PIKEVILLE,  RN      09/26/1989  RV      07/10/1987  NW      08/20/1984,Released,1984-08-20,PERMANENT,0985346
929,4985354,SF,KY Division of Mine Permits,KGS Project,KY4985354,INACT,10377.80718,208290.8426,4.781699785,VARNEY,RC,BIG RIDGE COAL CO,PIKEVILLE,  NW      09/12/1984,Released,1984-09-12,PERMANENT,0985354
930,4985391,SF,KY Division of Mine Permits,KGS Project,KY4985391,INACT,883.6199405,41831.27575,0.960313952,BROAD BOTTOM,RC,MILLER BRANCH ENTERPRISES INC,PIKEVILLE,  MT      05/27/1998  MI      02/28/1995  RN      02/14/1995,Released,1984-09-04,PERMANENT,0985391
931,4985403,SF,KY Division of Mine Permits,KGS Project,KY4985403,INACT,6799.618966,246939.4826,5.668950472,PIKEVILLE,RC,COAL RUN COAL COMPANY INC,PIKEVILLE,  NW      07/19/1984,Released,1984-07-19,PERMANENT,0985403
932,4985420,SF,KY Division of Mine Permits,KGS Project,KY4985420,INACT,11234.44853,488641.2381,11.21765928,BELFRY,RC,BRANHAM & BAKER COAL COMPANY INC,PIKEVILLE,  NC      04/06/1994  NC      12/27/1993  MA      09/20/1988,Released,1984-05-15,PERMANENT,0985420
933,4985437,SF,KY Division of Mine Permits,KGS Project,KY4985437,INACT,8899.145768,373866.3248,8.582789825,META,RC,BRANHAM & BAKER COAL COMPANY INC,PIKEVILLE,  NC      04/06/1994  NC      12/27/1993  MT      09/16/1991,Released,1984-05-21,PERMANENT,0985437
934,4985445,SF,KY Division of Mine Permits,KGS Project,KY4985445,INACT,946.4902695,39273.5545,0.901596752,META,RC,STANDARD ELKHORN MINERALS CORP,PIKEVILLE,  AM      12/01/1987  NW      06/21/1984,Released,1984-06-21,PERMANENT,0985445
935,4985446,SF,KY Division of Mine Permits,KGS Project,KY4985446,INACT,12726.7044,405444.5312,9.307725693,META,RC,BRANHAM & BAKER COAL COMPANY INC,PIKEVILLE,  NC      04/06/1994  NC      12/27/1993  MT      09/24/1991,Released,1984-05-25,PERMANENT,0985446
936,4985453,SF,KY Division of Mine Permits,KGS Project,KY4985453,INACT,10208.02611,516726.2513,11.86240246,BROAD BOTTOM,RC,COSTAIN COAL INC,PIKEVILLE,  NC      02/09/1993  NW      05/03/1984,Released,1984-05-03,PERMANENT,0985453
